,pge_ecr,sce_ecr,sdge_ecr
7389,0.0641,0.0843,0.0861
7390,0.0608,0.0808,0.0749
7391,0.0593,0.0696,0.0686
7392,0.0562,0.0572,0.0581
7393,0.0539,0.0529,0.0547
7394,0.0562,0.0477,0.0493
7395,0.0536,0.0495,0.0512
7396,0.0533,0.0504,0.0522
7397,0.0539,0.0506,0.0523
7398,0.0569,0.0494,0.0511
7399,0.059,0.0499,0.0513
7400,0.0617,0.0472,0.0474
7401,0.0496,0.0341,0.0317
7402,0.047,0.0303,0.0267
7403,0.043,0.0335,0.0282
7404,0.0384,0.0375,0.0306
7405,0.0393,0.0377,0.03
7406,0.0403,0.0383,0.0293
7407,0.0429,0.0567,0.0299
7408,0.0679,0.0669,0.0335
7409,0.0657,0.0844,0.0456
7410,0.068,0.0832,0.2795
7411,0.0694,0.0898,0.2903
7412,0.0662,0.0782,0.1915
7413,0.0641,0.0843,0.0861
7414,0.0608,0.0808,0.0749
7415,0.0593,0.0696,0.0686
7416,0.0562,0.0572,0.0581
7417,0.0539,0.0529,0.0547
7418,0.0562,0.0477,0.0493
7419,0.0536,0.0495,0.0512
7420,0.0533,0.0504,0.0522
7421,0.0539,0.0506,0.0523
7422,0.0569,0.0494,0.0511
7423,0.059,0.0499,0.0513
7424,0.0617,0.0472,0.0474
7425,0.0496,0.0341,0.0317
7426,0.047,0.0303,0.0267
7427,0.043,0.0335,0.0282
7428,0.0384,0.0375,0.0306
7429,0.0393,0.0377,0.03
7430,0.0403,0.0383,0.0293
7431,0.0429,0.0567,0.0299
7432,0.0679,0.0669,0.0335
7433,0.0657,0.0844,0.0456
7434,0.068,0.0832,0.2795
7435,0.0694,0.0898,0.2903
7436,0.0662,0.0782,0.1915
7437,0.0641,0.0843,0.0861
7438,0.0608,0.0808,0.0749
7439,0.0593,0.0696,0.0686
7440,0.0562,0.0572,0.0581
7441,0.0539,0.0529,0.0547
7442,0.0562,0.0477,0.0493
7443,0.0536,0.0495,0.0512
7444,0.0533,0.0504,0.0522
7445,0.0539,0.0506,0.0523
7446,0.0569,0.0494,0.0511
7447,0.059,0.0499,0.0513
7448,0.0617,0.0472,0.0474
7449,0.0496,0.0341,0.0317
7450,0.047,0.0303,0.0267
7451,0.043,0.0335,0.0282
7452,0.0384,0.0375,0.0306
7453,0.0393,0.0377,0.03
7454,0.0403,0.0383,0.0293
7455,0.0429,0.0567,0.0299
7456,0.0679,0.0669,0.0335
7457,0.0657,0.0844,0.0456
7458,0.068,0.0832,0.2795
7459,0.0694,0.0898,0.2903
7460,0.0662,0.0782,0.1915
7461,0.0641,0.0843,0.0861
7462,0.0608,0.0808,0.0749
7463,0.0593,0.0696,0.0686
7464,0.0562,0.0572,0.0581
7465,0.0539,0.0529,0.0547
7466,0.0562,0.0477,0.0493
7467,0.0536,0.0495,0.0512
7468,0.0533,0.0504,0.0522
7469,0.0539,0.0506,0.0523
7470,0.0569,0.0494,0.0511
7471,0.059,0.0499,0.0513
7472,0.0617,0.0472,0.0474
7473,0.0496,0.0341,0.0317
7474,0.047,0.0303,0.0267
7475,0.043,0.0335,0.0282
7476,0.0384,0.0375,0.0306
7477,0.0393,0.0377,0.03
7478,0.0403,0.0383,0.0293
7479,0.0429,0.0567,0.0299
7480,0.0679,0.0669,0.0335
7481,0.0657,0.0844,0.0456
7482,0.068,0.0832,0.2795
7483,0.0694,0.0898,0.2903
7484,0.0662,0.0782,0.1915
7485,0.0641,0.0843,0.0861
7486,0.0608,0.0808,0.0749
7487,0.0593,0.0696,0.0686
7488,0.0562,0.0572,0.0581
7489,0.0539,0.0529,0.0547
7490,0.0562,0.0477,0.0493
7491,0.0536,0.0495,0.0512
7492,0.0533,0.0504,0.0522
7493,0.0539,0.0506,0.0523
7494,0.0569,0.0494,0.0511
7495,0.059,0.0499,0.0513
7496,0.0617,0.0472,0.0474
7497,0.0496,0.0341,0.0317
7498,0.047,0.0303,0.0267
7499,0.043,0.0335,0.0282
7500,0.0384,0.0375,0.0306
7501,0.0393,0.0377,0.03
7502,0.0403,0.0383,0.0293
7503,0.0429,0.0567,0.0299
7504,0.0679,0.0669,0.0335
7505,0.0657,0.0844,0.0456
7506,0.068,0.0832,0.2795
7507,0.0694,0.0898,0.2903
7508,0.0662,0.0782,0.1915
7509,0.0641,0.0843,0.0861
7510,0.0608,0.0808,0.0749
7511,0.0593,0.0696,0.0686
7512,0.0562,0.0572,0.0581
7513,0.0539,0.0529,0.0547
7514,0.0562,0.0477,0.0493
7515,0.0536,0.0495,0.0512
7516,0.0533,0.0504,0.0522
7517,0.0539,0.0506,0.0523
7518,0.0569,0.0494,0.0511
7519,0.059,0.0499,0.0513
7520,0.0617,0.0472,0.0474
7521,0.0496,0.0341,0.0317
7522,0.047,0.0303,0.0267
7523,0.043,0.0335,0.0282
7524,0.0384,0.0375,0.0306
7525,0.0393,0.0377,0.03
7526,0.0403,0.0383,0.0293
7527,0.0429,0.0567,0.0299
7528,0.0679,0.0669,0.0335
7529,0.0657,0.0844,0.0456
7530,0.068,0.0832,0.2795
7531,0.0694,0.0898,0.2903
7532,0.0662,0.0782,0.1915
7533,0.0641,0.0843,0.0861
7534,0.0608,0.0808,0.0749
7535,0.0593,0.0696,0.0686
7536,0.0562,0.0572,0.0581
7537,0.0539,0.0529,0.0547
7538,0.0562,0.0477,0.0493
7539,0.0536,0.0495,0.0512
7540,0.0533,0.0504,0.0522
7541,0.0539,0.0506,0.0523
7542,0.0569,0.0494,0.0511
7543,0.059,0.0499,0.0513
7544,0.0617,0.0472,0.0474
7545,0.0496,0.0341,0.0317
7546,0.047,0.0303,0.0267
7547,0.043,0.0335,0.0282
7548,0.0384,0.0375,0.0306
7549,0.0393,0.0377,0.03
7550,0.0403,0.0383,0.0293
7551,0.0429,0.0567,0.0299
7552,0.0679,0.0669,0.0335
7553,0.0657,0.0844,0.0456
7554,0.068,0.0832,0.2795
7555,0.0694,0.0898,0.2903
7556,0.0662,0.0782,0.1915
7557,0.0641,0.0843,0.0861
7558,0.0608,0.0808,0.0749
7559,0.0593,0.0696,0.0686
7560,0.0562,0.0572,0.0581
7561,0.0539,0.0529,0.0547
7562,0.0562,0.0477,0.0493
7563,0.0536,0.0495,0.0512
7564,0.0533,0.0504,0.0522
7565,0.0539,0.0506,0.0523
7566,0.0569,0.0494,0.0511
7567,0.059,0.0499,0.0513
7568,0.0617,0.0472,0.0474
7569,0.0496,0.0341,0.0317
7570,0.047,0.0303,0.0267
7571,0.043,0.0335,0.0282
7572,0.0384,0.0375,0.0306
7573,0.0393,0.0377,0.03
7574,0.0403,0.0383,0.0293
7575,0.0429,0.0567,0.0299
7576,0.0679,0.0669,0.0335
7577,0.0657,0.0844,0.0456
7578,0.068,0.0832,0.2795
7579,0.0694,0.0898,0.2903
7580,0.0662,0.0782,0.1915
7581,0.0641,0.0843,0.0861
7582,0.0608,0.0808,0.0749
7583,0.0593,0.0696,0.0686
7584,0.0562,0.0572,0.0581
7585,0.0539,0.0529,0.0547
7586,0.0562,0.0477,0.0493
7587,0.0536,0.0495,0.0512
7588,0.0533,0.0504,0.0522
7589,0.0539,0.0506,0.0523
7590,0.0569,0.0494,0.0511
7591,0.059,0.0499,0.0513
7592,0.0617,0.0472,0.0474
7593,0.0496,0.0341,0.0317
7594,0.047,0.0303,0.0267
7595,0.043,0.0335,0.0282
7596,0.0384,0.0375,0.0306
7597,0.0393,0.0377,0.03
7598,0.0403,0.0383,0.0293
7599,0.0429,0.0567,0.0299
7600,0.0679,0.0669,0.0335
7601,0.0657,0.0844,0.0456
7602,0.068,0.0832,0.2795
7603,0.0694,0.0898,0.2903
7604,0.0662,0.0782,0.1915
7605,0.0641,0.0843,0.0861
7606,0.0608,0.0808,0.0749
7607,0.0593,0.0696,0.0686
7608,0.0562,0.0572,0.0581
7609,0.0539,0.0529,0.0547
7610,0.0562,0.0477,0.0493
7611,0.0536,0.0495,0.0512
7612,0.0533,0.0504,0.0522
7613,0.0539,0.0506,0.0523
7614,0.0569,0.0494,0.0511
7615,0.059,0.0499,0.0513
7616,0.0617,0.0472,0.0474
7617,0.0496,0.0341,0.0317
7618,0.047,0.0303,0.0267
7619,0.043,0.0335,0.0282
7620,0.0384,0.0375,0.0306
7621,0.0393,0.0377,0.03
7622,0.0403,0.0383,0.0293
7623,0.0429,0.0567,0.0299
7624,0.0679,0.0669,0.0335
7625,0.0657,0.0844,0.0456
7626,0.068,0.0832,0.2795
7627,0.0694,0.0898,0.2903
7628,0.0662,0.0782,0.1915
7629,0.0641,0.0843,0.0861
7630,0.0608,0.0808,0.0749
7631,0.0593,0.0696,0.0686
7632,0.0562,0.0572,0.0581
7633,0.0539,0.0529,0.0547
7634,0.0562,0.0477,0.0493
7635,0.0536,0.0495,0.0512
7636,0.0533,0.0504,0.0522
7637,0.0539,0.0506,0.0523
7638,0.0569,0.0494,0.0511
7639,0.059,0.0499,0.0513
7640,0.0617,0.0472,0.0474
7641,0.0496,0.0341,0.0317
7642,0.047,0.0303,0.0267
7643,0.043,0.0335,0.0282
7644,0.0384,0.0375,0.0306
7645,0.0393,0.0377,0.03
7646,0.0403,0.0383,0.0293
7647,0.0429,0.0567,0.0299
7648,0.0679,0.0669,0.0335
7649,0.0657,0.0844,0.0456
7650,0.068,0.0832,0.2795
7651,0.0694,0.0898,0.2903
7652,0.0662,0.0782,0.1915
7653,0.0641,0.0843,0.0861
7654,0.0608,0.0808,0.0749
7655,0.0593,0.0696,0.0686
7656,0.0562,0.0572,0.0581
7657,0.0539,0.0529,0.0547
7658,0.0562,0.0477,0.0493
7659,0.0536,0.0495,0.0512
7660,0.0533,0.0504,0.0522
7661,0.0539,0.0506,0.0523
7662,0.0569,0.0494,0.0511
7663,0.059,0.0499,0.0513
7664,0.0617,0.0472,0.0474
7665,0.0496,0.0341,0.0317
7666,0.047,0.0303,0.0267
7667,0.043,0.0335,0.0282
7668,0.0384,0.0375,0.0306
7669,0.0393,0.0377,0.03
7670,0.0403,0.0383,0.0293
7671,0.0429,0.0567,0.0299
7672,0.0679,0.0669,0.0335
7673,0.0657,0.0844,0.0456
7674,0.068,0.0832,0.2795
7675,0.0694,0.0898,0.2903
7676,0.0662,0.0782,0.1915
7677,0.0641,0.0843,0.0861
7678,0.0608,0.0808,0.0749
7679,0.0593,0.0696,0.0686
7680,0.0562,0.0572,0.0581
7681,0.0539,0.0529,0.0547
7682,0.0562,0.0477,0.0493
7683,0.0536,0.0495,0.0512
7684,0.0533,0.0504,0.0522
7685,0.0539,0.0506,0.0523
7686,0.0569,0.0494,0.0511
7687,0.059,0.0499,0.0513
7688,0.0617,0.0472,0.0474
7689,0.0496,0.0341,0.0317
7690,0.047,0.0303,0.0267
7691,0.043,0.0335,0.0282
7692,0.0384,0.0375,0.0306
7693,0.0393,0.0377,0.03
7694,0.0403,0.0383,0.0293
7695,0.0429,0.0567,0.0299
7696,0.0679,0.0669,0.0335
7697,0.0657,0.0844,0.0456
7698,0.068,0.0832,0.2795
7699,0.0694,0.0898,0.2903
7700,0.0662,0.0782,0.1915
7701,0.0641,0.0843,0.0861
7702,0.0608,0.0808,0.0749
7703,0.0593,0.0696,0.0686
7704,0.0562,0.0572,0.0581
7705,0.0539,0.0529,0.0547
7706,0.0562,0.0477,0.0493
7707,0.0536,0.0495,0.0512
7708,0.0533,0.0504,0.0522
7709,0.0539,0.0506,0.0523
7710,0.0569,0.0494,0.0511
7711,0.059,0.0499,0.0513
7712,0.0617,0.0472,0.0474
7713,0.0496,0.0341,0.0317
7714,0.047,0.0303,0.0267
7715,0.043,0.0335,0.0282
7716,0.0384,0.0375,0.0306
7717,0.0393,0.0377,0.03
7718,0.0403,0.0383,0.0293
7719,0.0429,0.0567,0.0299
7720,0.0679,0.0669,0.0335
7721,0.0657,0.0844,0.0456
7722,0.068,0.0832,0.2795
7723,0.0694,0.0898,0.2903
7724,0.0662,0.0782,0.1915
7725,0.0641,0.0843,0.0861
7726,0.0608,0.0808,0.0749
7727,0.0593,0.0696,0.0686
7728,0.0562,0.0572,0.0581
7729,0.0539,0.0529,0.0547
7730,0.0562,0.0477,0.0493
7731,0.0536,0.0495,0.0512
7732,0.0533,0.0504,0.0522
7733,0.0539,0.0506,0.0523
7734,0.0569,0.0494,0.0511
7735,0.059,0.0499,0.0513
7736,0.0617,0.0472,0.0474
7737,0.0496,0.0341,0.0317
7738,0.047,0.0303,0.0267
7739,0.043,0.0335,0.0282
7740,0.0384,0.0375,0.0306
7741,0.0393,0.0377,0.03
7742,0.0403,0.0383,0.0293
7743,0.0429,0.0567,0.0299
7744,0.0679,0.0669,0.0335
7745,0.0657,0.0844,0.0456
7746,0.068,0.0832,0.2795
7747,0.0694,0.0898,0.2903
7748,0.0662,0.0782,0.1915
7749,0.0641,0.0843,0.0861
7750,0.0608,0.0808,0.0749
7751,0.0593,0.0696,0.0686
7752,0.0562,0.0572,0.0581
7753,0.0539,0.0529,0.0547
7754,0.0562,0.0477,0.0493
7755,0.0536,0.0495,0.0512
7756,0.0533,0.0504,0.0522
7757,0.0539,0.0506,0.0523
7758,0.0569,0.0494,0.0511
7759,0.059,0.0499,0.0513
7760,0.0617,0.0472,0.0474
7761,0.0496,0.0341,0.0317
7762,0.047,0.0303,0.0267
7763,0.043,0.0335,0.0282
7764,0.0384,0.0375,0.0306
7765,0.0393,0.0377,0.03
7766,0.0403,0.0383,0.0293
7767,0.0429,0.0567,0.0299
7768,0.0679,0.0669,0.0335
7769,0.0657,0.0844,0.0456
7770,0.068,0.0832,0.2795
7771,0.0694,0.0898,0.2903
7772,0.0662,0.0782,0.1915
7773,0.0641,0.0843,0.0861
7774,0.0608,0.0808,0.0749
7775,0.0593,0.0696,0.0686
7776,0.0562,0.0572,0.0581
7777,0.0539,0.0529,0.0547
7778,0.0562,0.0477,0.0493
7779,0.0536,0.0495,0.0512
7780,0.0533,0.0504,0.0522
7781,0.0539,0.0506,0.0523
7782,0.0569,0.0494,0.0511
7783,0.059,0.0499,0.0513
7784,0.0617,0.0472,0.0474
7785,0.0496,0.0341,0.0317
7786,0.047,0.0303,0.0267
7787,0.043,0.0335,0.0282
7788,0.0384,0.0375,0.0306
7789,0.0393,0.0377,0.03
7790,0.0403,0.0383,0.0293
7791,0.0429,0.0567,0.0299
7792,0.0679,0.0669,0.0335
7793,0.0657,0.0844,0.0456
7794,0.068,0.0832,0.2795
7795,0.0694,0.0898,0.2903
7796,0.0662,0.0782,0.1915
7797,0.0641,0.0843,0.0861
7798,0.0608,0.0808,0.0749
7799,0.0593,0.0696,0.0686
7800,0.0562,0.0572,0.0581
7801,0.0539,0.0529,0.0547
7802,0.0562,0.0477,0.0493
7803,0.0536,0.0495,0.0512
7804,0.0533,0.0504,0.0522
7805,0.0539,0.0506,0.0523
7806,0.0569,0.0494,0.0511
7807,0.059,0.0499,0.0513
7808,0.0617,0.0472,0.0474
7809,0.0496,0.0341,0.0317
7810,0.047,0.0303,0.0267
7811,0.043,0.0335,0.0282
7812,0.0384,0.0375,0.0306
7813,0.0393,0.0377,0.03
7814,0.0403,0.0383,0.0293
7815,0.0429,0.0567,0.0299
7816,0.0679,0.0669,0.0335
7817,0.0657,0.0844,0.0456
7818,0.068,0.0832,0.2795
7819,0.0694,0.0898,0.2903
7820,0.0662,0.0782,0.1915
7821,0.0641,0.0843,0.0861
7822,0.0608,0.0808,0.0749
7823,0.0593,0.0696,0.0686
7824,0.0562,0.0572,0.0581
7825,0.0539,0.0529,0.0547
7826,0.0562,0.0477,0.0493
7827,0.0536,0.0495,0.0512
7828,0.0533,0.0504,0.0522
7829,0.0539,0.0506,0.0523
7830,0.0569,0.0494,0.0511
7831,0.059,0.0499,0.0513
7832,0.0617,0.0472,0.0474
7833,0.0496,0.0341,0.0317
7834,0.047,0.0303,0.0267
7835,0.043,0.0335,0.0282
7836,0.0384,0.0375,0.0306
7837,0.0393,0.0377,0.03
7838,0.0403,0.0383,0.0293
7839,0.0429,0.0567,0.0299
7840,0.0679,0.0669,0.0335
7841,0.0657,0.0844,0.0456
7842,0.068,0.0832,0.2795
7843,0.0694,0.0898,0.2903
7844,0.0662,0.0782,0.1915
7845,0.0641,0.0843,0.0861
7846,0.0608,0.0808,0.0749
7847,0.0593,0.0696,0.0686
7848,0.0562,0.0572,0.0581
7849,0.0539,0.0529,0.0547
7850,0.0562,0.0477,0.0493
7851,0.0536,0.0495,0.0512
7852,0.0533,0.0504,0.0522
7853,0.0539,0.0506,0.0523
7854,0.0569,0.0494,0.0511
7855,0.059,0.0499,0.0513
7856,0.0617,0.0472,0.0474
7857,0.0496,0.0341,0.0317
7858,0.047,0.0303,0.0267
7859,0.043,0.0335,0.0282
7860,0.0384,0.0375,0.0306
7861,0.0393,0.0377,0.03
7862,0.0403,0.0383,0.0293
7863,0.0429,0.0567,0.0299
7864,0.0679,0.0669,0.0335
7865,0.0657,0.0844,0.0456
7866,0.068,0.0832,0.2795
7867,0.0694,0.0898,0.2903
7868,0.0662,0.0782,0.1915
7869,0.0641,0.0843,0.0861
7870,0.0608,0.0808,0.0749
7871,0.0593,0.0696,0.0686
7872,0.0562,0.0572,0.0581
7873,0.0539,0.0529,0.0547
7874,0.0562,0.0477,0.0493
7875,0.0536,0.0495,0.0512
7876,0.0533,0.0504,0.0522
7877,0.0539,0.0506,0.0523
7878,0.0569,0.0494,0.0511
7879,0.059,0.0499,0.0513
7880,0.0617,0.0472,0.0474
7881,0.0496,0.0341,0.0317
7882,0.047,0.0303,0.0267
7883,0.043,0.0335,0.0282
7884,0.0384,0.0375,0.0306
7885,0.0393,0.0377,0.03
7886,0.0403,0.0383,0.0293
7887,0.0429,0.0567,0.0299
7888,0.0679,0.0669,0.0335
7889,0.0657,0.0844,0.0456
7890,0.068,0.0832,0.2795
7891,0.0694,0.0898,0.2903
7892,0.0662,0.0782,0.1915
7893,0.0641,0.0843,0.0861
7894,0.0608,0.0808,0.0749
7895,0.0593,0.0696,0.0686
7896,0.0562,0.0572,0.0581
7897,0.0539,0.0529,0.0547
7898,0.0562,0.0477,0.0493
7899,0.0536,0.0495,0.0512
7900,0.0533,0.0504,0.0522
7901,0.0539,0.0506,0.0523
7902,0.0569,0.0494,0.0511
7903,0.059,0.0499,0.0513
7904,0.0617,0.0472,0.0474
7905,0.0496,0.0341,0.0317
7906,0.047,0.0303,0.0267
7907,0.043,0.0335,0.0282
7908,0.0384,0.0375,0.0306
7909,0.0393,0.0377,0.03
7910,0.0403,0.0383,0.0293
7911,0.0429,0.0567,0.0299
7912,0.0679,0.0669,0.0335
7913,0.0657,0.0844,0.0456
7914,0.068,0.0832,0.2795
7915,0.0694,0.0898,0.2903
7916,0.0662,0.0782,0.1915
7917,0.0641,0.0843,0.0861
7918,0.0608,0.0808,0.0749
7919,0.0593,0.0696,0.0686
7920,0.0562,0.0572,0.0581
7921,0.0539,0.0529,0.0547
7922,0.0562,0.0477,0.0493
7923,0.0536,0.0495,0.0512
7924,0.0533,0.0504,0.0522
7925,0.0539,0.0506,0.0523
7926,0.0569,0.0494,0.0511
7927,0.059,0.0499,0.0513
7928,0.0617,0.0472,0.0474
7929,0.0496,0.0341,0.0317
7930,0.047,0.0303,0.0267
7931,0.043,0.0335,0.0282
7932,0.0384,0.0375,0.0306
7933,0.0393,0.0377,0.03
7934,0.0403,0.0383,0.0293
7935,0.0429,0.0567,0.0299
7936,0.0679,0.0669,0.0335
7937,0.0657,0.0844,0.0456
7938,0.068,0.0832,0.2795
7939,0.0694,0.0898,0.2903
7940,0.0662,0.0782,0.1915
7941,0.0641,0.0843,0.0861
7942,0.0608,0.0808,0.0749
7943,0.0593,0.0696,0.0686
7944,0.0562,0.0572,0.0581
7945,0.0539,0.0529,0.0547
7946,0.0562,0.0477,0.0493
7947,0.0536,0.0495,0.0512
7948,0.0533,0.0504,0.0522
7949,0.0539,0.0506,0.0523
7950,0.0569,0.0494,0.0511
7951,0.059,0.0499,0.0513
7952,0.0617,0.0472,0.0474
7953,0.0496,0.0341,0.0317
7954,0.047,0.0303,0.0267
7955,0.043,0.0335,0.0282
7956,0.0384,0.0375,0.0306
7957,0.0393,0.0377,0.03
7958,0.0403,0.0383,0.0293
7959,0.0429,0.0567,0.0299
7960,0.0679,0.0669,0.0335
7961,0.0657,0.0844,0.0456
7962,0.068,0.0832,0.2795
7963,0.0694,0.0898,0.2903
7964,0.0662,0.0782,0.1915
7965,0.0641,0.0843,0.0861
7966,0.0608,0.0808,0.0749
7967,0.0593,0.0696,0.0686
7968,0.0562,0.0572,0.0581
7969,0.0539,0.0529,0.0547
7970,0.0562,0.0477,0.0493
7971,0.0536,0.0495,0.0512
7972,0.0533,0.0504,0.0522
7973,0.0539,0.0506,0.0523
7974,0.0569,0.0494,0.0511
7975,0.059,0.0499,0.0513
7976,0.0617,0.0472,0.0474
7977,0.0496,0.0341,0.0317
7978,0.047,0.0303,0.0267
7979,0.043,0.0335,0.0282
7980,0.0384,0.0375,0.0306
7981,0.0393,0.0377,0.03
7982,0.0403,0.0383,0.0293
7983,0.0429,0.0567,0.0299
7984,0.0679,0.0669,0.0335
7985,0.0657,0.0844,0.0456
7986,0.068,0.0832,0.2795
7987,0.0694,0.0898,0.2903
7988,0.0662,0.0782,0.1915
7989,0.0641,0.0843,0.0861
7990,0.0608,0.0808,0.0749
7991,0.0593,0.0696,0.0686
7992,0.0562,0.0572,0.0581
7993,0.0539,0.0529,0.0547
7994,0.0562,0.0477,0.0493
7995,0.0536,0.0495,0.0512
7996,0.0533,0.0504,0.0522
7997,0.0539,0.0506,0.0523
7998,0.0569,0.0494,0.0511
7999,0.059,0.0499,0.0513
8000,0.0617,0.0472,0.0474
8001,0.0496,0.0341,0.0317
8002,0.047,0.0303,0.0267
8003,0.043,0.0335,0.0282
8004,0.0384,0.0375,0.0306
8005,0.0393,0.0377,0.03
8006,0.0403,0.0383,0.0293
8007,0.0429,0.0567,0.0299
8008,0.0679,0.0669,0.0335
8009,0.0657,0.0844,0.0456
8010,0.068,0.0832,0.2795
8011,0.0694,0.0898,0.2903
8012,0.0662,0.0782,0.1915
8013,0.0641,0.0843,0.0861
8014,0.0608,0.0808,0.0749
8015,0.0593,0.0696,0.0686
8016,0.0562,0.0572,0.0581
8017,0.0513,0.0466,0.048
8018,0.0505,0.0482,0.0499
8019,0.0489,0.0466,0.0482
8020,0.0488,0.0481,0.0497
8021,0.0485,0.0491,0.0508
8022,0.0513,0.0479,0.0494
8023,0.0561,0.0511,0.0525
8024,0.0613,0.0505,0.0499
8025,0.0548,0.0451,0.0414
8026,0.0482,0.0368,0.032
8027,0.0444,0.0363,0.03
8028,0.0423,0.0379,0.0307
8029,0.0419,0.0379,0.0291
8030,0.0426,0.0414,0.0312
8031,0.0459,0.0423,0.0322
8032,0.0588,0.0664,0.0351
8033,0.0629,0.1196,0.0481
8034,0.0661,0.1319,0.0592
8035,0.0676,0.07,0.0671
8036,0.0677,0.072,0.0749
8037,0.0659,0.078,0.0833
8038,0.0642,0.077,0.0745
8039,0.057,0.0661,0.0644
8040,0.0546,0.0527,0.0536
8041,0.0513,0.0466,0.048
8042,0.0505,0.0482,0.0499
8043,0.0489,0.0466,0.0482
8044,0.0488,0.0481,0.0497
8045,0.0485,0.0491,0.0508
8046,0.0513,0.0479,0.0494
8047,0.0561,0.0511,0.0525
8048,0.0613,0.0505,0.0499
8049,0.0548,0.0451,0.0414
8050,0.0482,0.0368,0.032
8051,0.0444,0.0363,0.03
8052,0.0423,0.0379,0.0307
8053,0.0419,0.0379,0.0291
8054,0.0426,0.0414,0.0312
8055,0.0459,0.0423,0.0322
8056,0.0588,0.0664,0.0351
8057,0.0629,0.1196,0.0481
8058,0.0661,0.1319,0.0592
8059,0.0676,0.07,0.0671
8060,0.0677,0.072,0.0749
8061,0.0659,0.078,0.0833
8062,0.0642,0.077,0.0745
8063,0.057,0.0661,0.0644
8064,0.0546,0.0527,0.0536
8065,0.0513,0.0466,0.048
8066,0.0505,0.0482,0.0499
8067,0.0489,0.0466,0.0482
8068,0.0488,0.0481,0.0497
8069,0.0485,0.0491,0.0508
8070,0.0513,0.0479,0.0494
8071,0.0561,0.0511,0.0525
8072,0.0613,0.0505,0.0499
8073,0.0548,0.0451,0.0414
8074,0.0482,0.0368,0.032
8075,0.0444,0.0363,0.03
8076,0.0423,0.0379,0.0307
8077,0.0419,0.0379,0.0291
8078,0.0426,0.0414,0.0312
8079,0.0459,0.0423,0.0322
8080,0.0588,0.0664,0.0351
8081,0.0629,0.1196,0.0481
8082,0.0661,0.1319,0.0592
8083,0.0676,0.07,0.0671
8084,0.0677,0.072,0.0749
8085,0.0659,0.078,0.0833
8086,0.0642,0.077,0.0745
8087,0.057,0.0661,0.0644
8088,0.0546,0.0527,0.0536
8089,0.0513,0.0466,0.048
8090,0.0505,0.0482,0.0499
8091,0.0489,0.0466,0.0482
8092,0.0488,0.0481,0.0497
8093,0.0485,0.0491,0.0508
8094,0.0513,0.0479,0.0494
8095,0.0561,0.0511,0.0525
8096,0.0613,0.0505,0.0499
8097,0.0548,0.0451,0.0414
8098,0.0482,0.0368,0.032
8099,0.0444,0.0363,0.03
8100,0.0423,0.0379,0.0307
8101,0.0419,0.0379,0.0291
8102,0.0426,0.0414,0.0312
8103,0.0459,0.0423,0.0322
8104,0.0588,0.0664,0.0351
8105,0.0629,0.1196,0.0481
8106,0.0661,0.1319,0.0592
8107,0.0676,0.07,0.0671
8108,0.0677,0.072,0.0749
8109,0.0659,0.078,0.0833
8110,0.0642,0.077,0.0745
8111,0.057,0.0661,0.0644
8112,0.0546,0.0527,0.0536
8113,0.0513,0.0466,0.048
8114,0.0505,0.0482,0.0499
8115,0.0489,0.0466,0.0482
8116,0.0488,0.0481,0.0497
8117,0.0485,0.0491,0.0508
8118,0.0513,0.0479,0.0494
8119,0.0561,0.0511,0.0525
8120,0.0613,0.0505,0.0499
8121,0.0548,0.0451,0.0414
8122,0.0482,0.0368,0.032
8123,0.0444,0.0363,0.03
8124,0.0423,0.0379,0.0307
8125,0.0419,0.0379,0.0291
8126,0.0426,0.0414,0.0312
8127,0.0459,0.0423,0.0322
8128,0.0588,0.0664,0.0351
8129,0.0629,0.1196,0.0481
8130,0.0661,0.1319,0.0592
8131,0.0676,0.07,0.0671
8132,0.0677,0.072,0.0749
8133,0.0659,0.078,0.0833
8134,0.0642,0.077,0.0745
8135,0.057,0.0661,0.0644
8136,0.0546,0.0527,0.0536
8137,0.0513,0.0466,0.048
8138,0.0505,0.0482,0.0499
8139,0.0489,0.0466,0.0482
8140,0.0488,0.0481,0.0497
8141,0.0485,0.0491,0.0508
8142,0.0513,0.0479,0.0494
8143,0.0561,0.0511,0.0525
8144,0.0613,0.0505,0.0499
8145,0.0548,0.0451,0.0414
8146,0.0482,0.0368,0.032
8147,0.0444,0.0363,0.03
8148,0.0423,0.0379,0.0307
8149,0.0419,0.0379,0.0291
8150,0.0426,0.0414,0.0312
8151,0.0459,0.0423,0.0322
8152,0.0588,0.0664,0.0351
8153,0.0629,0.1196,0.0481
8154,0.0661,0.1319,0.0592
8155,0.0676,0.07,0.0671
8156,0.0677,0.072,0.0749
8157,0.0659,0.078,0.0833
8158,0.0642,0.077,0.0745
8159,0.057,0.0661,0.0644
8160,0.0546,0.0527,0.0536
8161,0.0513,0.0466,0.048
8162,0.0505,0.0482,0.0499
8163,0.0489,0.0466,0.0482
8164,0.0488,0.0481,0.0497
8165,0.0485,0.0491,0.0508
8166,0.0513,0.0479,0.0494
8167,0.0561,0.0511,0.0525
8168,0.0613,0.0505,0.0499
8169,0.0548,0.0451,0.0414
8170,0.0482,0.0368,0.032
8171,0.0444,0.0363,0.03
8172,0.0423,0.0379,0.0307
8173,0.0419,0.0379,0.0291
8174,0.0426,0.0414,0.0312
